,Title,Artist,Weeks on chart,year,Spotify_Popularity,Artist_Popularity,track_id,track_title,track_artist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,time_signature,tempo,mode,genre
21897,Gasolina,Daddy Yankee,13.0,2004,75,89,6jEZLz3YpnEBRpVkv35AmP,Gasolina,Daddy Yankee,0.857,0.8009999999999999,0.0,-6.499,0.0618,0.332,1.2e-06,0.0789,0.753,192600.0,4.0,96.009,1.0,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']"
21910,I Changed My Mind,Keyshia Cole Featuring Shyne,2.0,2004,-1,-1,4w4RaMGPl2qnjSdPlp1KAE,I Changed My Mind,Keyshia Cole,0.467,0.72,1.0,-4.044,0.151,0.284,0.0,0.38799999999999996,0.602,198680.0,4.0,93.243,0.0,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']"
21924,Beautiful Soul,Jesse McCartney,3.0,2004,69,66,1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,0.66,0.6659999999999999,9.0,-4.342,0.0472,0.0759,0.0,0.0268,0.9329999999999999,214227.0,4.0,89.975,1.0,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'viral pop']"
21929,Baby Girl,Sugarland,4.0,2004,48,64,5x6zdbGeaOpX3XeZmz4wck,Baby Girl - 2nd Version/Remix/Album Version,Sugarland,0.382,0.75,1.0,-3.2510000000000003,0.0301,0.16699999999999998,0.0,0.0447,0.593,252267.0,4.0,82.075,1.0,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']"
21933,Some Cut,Trillville Featuring Cutty,2.0,2004,-1,4,14sDzq0rM97u4wcWsD9ox7,Some Cut - Chopped & Screwed; feat. Cutty,Trillville (Featuring Cutty),0.857,0.544,1.0,-5.695,0.469,0.0202,0.0,0.128,0.48,331213.0,4.0,140.173,1.0,[]
21936,Perdidos,Monchy & Alexandra,20.0,2004,20,59,44ayrb3kbN6jwX9WWdoTcV,Perdidos,Monchy & Alexandra,0.835,0.6779999999999999,1.0,-4.416,0.0301,0.47,0.0,0.131,0.9129999999999999,267600.0,4.0,129.922,0.0,"['bachata', 'latin', 'tropical']"
21944,Ghetto,Akon,11.0,2005,41,81,09JkIMWSVYi143LoWnY1fa,Ghetto,Akon,0.594,0.649,8.0,-4.373,0.0497,0.0463,0.0,0.0888,0.7390000000000001,235307.0,4.0,187.331,0.0,"['dance pop', 'pop', 'pop rap', 'r&b']"
21945,Hold You Down,"The Alchemist Featuring Prodigy, Illa Ghee & Nina Sky",2.0,2005,-1,-1,3EyNj8ps0rYIAF4xIpFCjc,Hold You Down,The Alchemist,0.7559999999999999,0.672,1.0,-8.603,0.268,0.17800000000000002,0.0,0.134,0.532,238707.0,4.0,90.848,1.0,"['alternative hip hop', 'boom bap', 'hardcore hip hop', 'hip hop', 'southern hip hop', 'underground hip hop', 'west coast rap']"
21948,O,Omarion,14.0,2005,46,67,3gOBLrOvDovzHL4xBDQw0B,O,Omarion,0.742,0.515,0.0,-6.265,0.0405,0.081,0.0,0.19399999999999998,0.5870000000000001,280707.0,4.0,120.086,1.0,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']"
21959,Let Them Be Little,Billy Dean,2.0,2005,34,42,1QvCbkLDuF7yX7gIUDJUmp,Let Them Be Little,Billy Dean,0.54,0.516,1.0,-5.221,0.0246,0.266,0.0,0.204,0.285,225653.0,4.0,135.9,1.0,"['country', 'country road', 'country rock']"
21969,Somewhere Only We Know,Keane,3.0,2005,67,73,0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,Keane,0.447,0.662,9.0,-4.221,0.0259,0.0597,2.88e-06,0.0869,0.307,236160.0,4.0,172.015,1.0,"['neo mellow', 'piano rock', 'pop rock', 'rock']"
21970,Collide,Howie Day,2.0,2005,70,62,6dwkFmLUz6hx2CZG2EqLol,Collide,Howie Day,0.636,0.625,11.0,-7.895,0.0277,0.222,5.3500000000000006e-05,0.11900000000000001,0.342,249120.0,4.0,93.931,1.0,"['acoustic pop', 'neo mellow', 'pop rock']"
21971,Goin' Crazy,Natalie,20.0,2005,47,65,48JAAdtKgOQ4u4QRER6bJX,Goin' Crazy,Natalie,0.601,0.544,1.0,-7.351,0.0252,0.6729999999999999,0.0086,0.0796,0.3,294093.0,4.0,105.941,1.0,"['adult standards', 'christmas', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
21984,Lonely No More,Rob Thomas,11.0,2005,57,65,4faFAhOflLzhfJECveRwva,Lonely No More,Rob Thomas,0.551,0.8959999999999999,9.0,-3.1519999999999997,0.109,0.033,0.0,0.0899,0.858,226640.0,4.0,171.79,0.0,"['neo mellow', 'pop rock', 'post-grunge']"
21989,Landed,Ben Folds,2.0,2005,40,56,4mrVwQQiv8AkXoJWehbWsK,Landed,Ben Folds,0.413,0.684,10.0,-6.099,0.0291,0.0557,4.7600000000000005e-05,0.244,0.306,266773.0,4.0,83.199,1.0,"['folk-pop', 'indie pop', 'modern rock', 'permanent wave', 'piano rock', 'pop rock']"
21991,We Will Become Silhouettes,The Postal Service,16.0,2005,50,58,73PZEtzDf4KVI2s2s2bDh2,We Will Become Silhouettes - Remastered,The Postal Service,0.611,0.561,2.0,-8.33,0.0324,0.0682,0.0928,0.12,0.134,300547.0,4.0,155.01,1.0,"['folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'seattle indie']"
21995,Jerk It Out,Caesars,3.0,2005,59,59,6sbp4i2FtlsQSVMepZPG9c,Jerk It Out,Caesars,0.58,0.981,8.0,-2.603,0.06,0.0171,1.07e-05,0.386,0.861,195667.0,4.0,134.007,0.0,['swedish indie rock']
22002,Slow Down,Bobby Valentino,4.0,2005,-1,19,4Ilen0VxPEsVRLpnePji8P,"Slow Down - 12"" Version",Bobby V.,0.568,0.732,11.0,-4.896,0.10300000000000001,0.179,4.92e-06,0.401,0.626,258667.0,4.0,186.048,0.0,"['dance pop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
22004,Girlfight,Brooke Valentine Featuring Lil Jon & Big Boi,nan,2005,-1,-1,0GkkiqqRdjqmRDrWfTdemH,Girlfight,Brooke Valentine,0.745,0.62,11.0,-8.24,0.14800000000000002,0.0131,0.0,0.11800000000000001,0.603,234733.0,4.0,99.985,1.0,"['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']"
22008,Still Tippin',Mike Jones Featuring Slim Thug & Paul Wall,19.0,2005,-1,-1,1jqARIDOovT45LDzxAQ6RA,Still Tippin' (feat. Slim Thug and Paul Wall),Mike Jones,0.86,0.861,6.0,-7.131,0.307,0.0361,4.07e-05,0.113,0.79,271053.0,4.0,143.184,0.0,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
22011,How Do You Get That Lonely,Blaine Larsen,9.0,2005,38,31,2shSwyk8jmYnfedaOvQpU4,How Do You Get That Lonely,Blaine Larsen,0.594,0.506,5.0,-5.487,0.0267,0.446,0.0,0.0616,0.268,248533.0,4.0,135.809,1.0,"['country road', 'modern country rock']"
